risk_score,risk_tier,action,actual_fraud
0.010291518767849336,LOW,APPROVE,0
0.013219449872678302,LOW,APPROVE,0
0.00817568791275765,LOW,APPROVE,0
0.024516401377250495,LOW,APPROVE,0
0.00828495729715699,LOW,APPROVE,0
0.0003276881255766432,LOW,APPROVE,0
0.006267686252878873,LOW,APPROVE,0
0.007476410027992204,LOW,APPROVE,0
0.007380581611377223,LOW,APPROVE,0
0.002310783008133776,LOW,APPROVE,0
0.003617436561553635,LOW,APPROVE,0
0.005108274051991266,LOW,APPROVE,0
0.005128017995915371,LOW,APPROVE,0
0.0016469236962761255,LOW,APPROVE,0
0.004772605984762952,LOW,APPROVE,0
0.024516401377250495,LOW,APPROVE,0
0.003137528090864134,LOW,APPROVE,0
0.0017578785278062014,LOW,APPROVE,0
0.038521813263952535,LOW,APPROVE,0
0.023728476468807075,LOW,APPROVE,0
0.009220978341783852,LOW,APPROVE,0
0.004197084516132444,LOW,APPROVE,0
0.005259003656231244,LOW,APPROVE,0
0.015564015723774185,LOW,APPROVE,0
0.007788470012514834,LOW,APPROVE,0
0.01402059122946569,LOW,APPROVE,0
0.0004927497159858735,LOW,APPROVE,0
0.01212905988059606,LOW,APPROVE,0
0.01767724364235181,LOW,APPROVE,0
0.001726052960384705,LOW,APPROVE,0
0.0021064048428327217,LOW,APPROVE,0
0.0023091765879537287,LOW,APPROVE,0
0.0038579521539270664,LOW,APPROVE,0
0.0004749630063250769,LOW,APPROVE,0
0.04032755721341318,LOW,APPROVE,0
0.0004749630063250769,LOW,APPROVE,0
0.003989937945047625,LOW,APPROVE,0
0.0033024001238316407,LOW,APPROVE,0
0.0003942141795245283,LOW,APPROVE,0
0.0016150454269937193,LOW,APPROVE,0
0.003393790705841542,LOW,APPROVE,0
0.06376922254996328,LOW,APPROVE,0
0.012596916929059686,LOW,APPROVE,0
0.007784740093172715,LOW,APPROVE,0
0.028004484725743323,LOW,APPROVE,0
0.007699725374738535,LOW,APPROVE,0
0.007788470012514834,LOW,APPROVE,0
0.0058620898233358015,LOW,APPROVE,0
0.006952874004461641,LOW,APPROVE,0
0.07748056440296482,LOW,APPROVE,0
0.007788470012514834,LOW,APPROVE,0
0.005874377877066473,LOW,APPROVE,0
0.010765962037535532,LOW,APPROVE,0
0.018746344737376443,LOW,APPROVE,0
0.005223411379402198,LOW,APPROVE,0
0.012982312501322806,LOW,APPROVE,0
0.007788470012514834,LOW,APPROVE,0
0.004313732817190813,LOW,APPROVE,0
0.00423648649783696,LOW,APPROVE,0
0.00252722913014887,LOW,APPROVE,0
0.007788470012514834,LOW,APPROVE,0
0.005089803101178777,LOW,APPROVE,0
0.0008337586067268043,LOW,APPROVE,0
0.00991407268809444,LOW,APPROVE,0
0.0142296701800682,LOW,APPROVE,0
0.0010779058072313522,LOW,APPROVE,0
0.0060421389479710175,LOW,APPROVE,0
0.034421450577294246,LOW,APPROVE,0
0.008256335674452612,LOW,APPROVE,0
0.004570767072447,LOW,APPROVE,0
0.008256335674452612,LOW,APPROVE,0
0.0038353574105555325,LOW,APPROVE,0
0.0010279331700999482,LOW,APPROVE,0
0.0038424047716455146,LOW,APPROVE,0
0.007202871969703093,LOW,APPROVE,0
0.002162768172789208,LOW,APPROVE,0
0.07344074919775384,LOW,APPROVE,0
0.016543430661480233,LOW,APPROVE,0
0.013396405847917,LOW,APPROVE,0
0.012732804563474838,LOW,APPROVE,0
0.0002648688444866531,LOW,APPROVE,0
0.004730430782673344,LOW,APPROVE,0
0.005401596493433286,LOW,APPROVE,0
0.00450730320640876,LOW,APPROVE,0
0.0034795780232825023,LOW,APPROVE,0
0.006826051485127343,LOW,APPROVE,0
0.008690992112093383,LOW,APPROVE,0
0.00952210598317801,LOW,APPROVE,0
0.00301008721142339,LOW,APPROVE,0
0.016684048688872202,LOW,APPROVE,0
0.0059501274946709105,LOW,APPROVE,0
0.003946393588397008,LOW,APPROVE,0
0.048860186658518844,LOW,APPROVE,0
0.005404665943205441,LOW,APPROVE,0
0.0017738561466370966,LOW,APPROVE,0
0.005986241374071693,LOW,APPROVE,0
0.004304602476060164,LOW,APPROVE,0
0.004967414975830074,LOW,APPROVE,0
0.005167920458066644,LOW,APPROVE,0
0.022703721099337233,LOW,APPROVE,0
0.009715588506229323,LOW,APPROVE,0
0.042585488280134524,LOW,APPROVE,0
0.0060401079013146465,LOW,APPROVE,0
0.002007092756547706,LOW,APPROVE,0
0.020643357580391423,LOW,APPROVE,0
0.0013906437478021741,LOW,APPROVE,0
0.0026156046436503267,LOW,APPROVE,0
0.022703721099337233,LOW,APPROVE,0
0.07687574010311954,LOW,APPROVE,0
0.011192952859539772,LOW,APPROVE,0
0.0013725541771137933,LOW,APPROVE,0
0.0024762891408745542,LOW,APPROVE,0
0.019849576298797682,LOW,APPROVE,0
0.031524940564624154,LOW,APPROVE,0
0.02151645317838377,LOW,APPROVE,0
0.01648425162923437,LOW,APPROVE,0
0.006082645206647571,LOW,APPROVE,0
0.0028219343495435307,LOW,APPROVE,0
0.004549791358030973,LOW,APPROVE,0
0.002317771751487513,LOW,APPROVE,0
0.0042427196023547085,LOW,APPROVE,0
0.005858949231358099,LOW,APPROVE,0
0.0017006635791380308,LOW,APPROVE,0
0.002183610522763659,LOW,APPROVE,0
0.005691422305885493,LOW,APPROVE,0
0.0023314833080133384,LOW,APPROVE,0
0.016161805881513742,LOW,APPROVE,0
0.016630493928959947,LOW,APPROVE,0
0.010942047923519656,LOW,APPROVE,0
0.007240328553454726,LOW,APPROVE,0
0.025038505204982513,LOW,APPROVE,0
0.003770490948410404,LOW,APPROVE,0
0.022703721099337233,LOW,APPROVE,0
0.0039967945025324155,LOW,APPROVE,0
0.015164705888368473,LOW,APPROVE,0
0.009025030261773237,LOW,APPROVE,0
0.0012410149287125668,LOW,APPROVE,0
0.007105721031203264,LOW,APPROVE,0
0.006800509768994641,LOW,APPROVE,0
0.00041765839669054327,LOW,APPROVE,0
0.006457489964730823,LOW,APPROVE,0
0.004461111922203501,LOW,APPROVE,0
0.0059938096483514725,LOW,APPROVE,0
0.003927529869796733,LOW,APPROVE,0
0.03493541234386401,LOW,APPROVE,0
0.0303067422351791,LOW,APPROVE,0
0.0016290737021023487,LOW,APPROVE,0
0.2186017964350046,MEDIUM,REVIEW,1
0.01972030040958673,LOW,APPROVE,0
0.0011032819228572446,LOW,APPROVE,0
0.003016015433387589,LOW,APPROVE,0
0.008338249925595547,LOW,APPROVE,0
0.007948133542172359,LOW,APPROVE,0
0.007050742131724977,LOW,APPROVE,0
0.11289964326008162,MEDIUM,REVIEW,1
0.024347303137712772,LOW,APPROVE,0
0.010764851395871666,LOW,APPROVE,0
0.0059116552708945915,LOW,APPROVE,0
0.0042593243976325355,LOW,APPROVE,0
0.018304598834350913,LOW,APPROVE,0
0.007923329301015256,LOW,APPROVE,0
0.10128416249677706,MEDIUM,REVIEW,0
0.005465030759629091,LOW,APPROVE,0
0.012546357485992279,LOW,APPROVE,0
0.008875660261230565,LOW,APPROVE,0
0.11361695860648476,MEDIUM,REVIEW,1
0.0048635958337678795,LOW,APPROVE,0
0.002444891049429831,LOW,APPROVE,0
0.111305221790614,MEDIUM,REVIEW,0
0.023251433936643796,LOW,APPROVE,0
0.04305703559545348,LOW,APPROVE,0
0.0030398683685422395,LOW,APPROVE,0
0.0019414798808339057,LOW,APPROVE,0
0.006826051485127343,LOW,APPROVE,0
0.0025753233079549485,LOW,APPROVE,0
0.002879536951717096,LOW,APPROVE,0
0.03324001046550014,LOW,APPROVE,0
0.035644636662913454,LOW,APPROVE,0
0.003607127512901291,LOW,APPROVE,0
0.002528169575736048,LOW,APPROVE,0
0.016630493928959947,LOW,APPROVE,0
0.0019483805340824397,LOW,APPROVE,0
0.022021245183402365,LOW,APPROVE,0
0.09502467649371148,LOW,APPROVE,1
0.012931302752920839,LOW,APPROVE,0
0.014884423654131354,LOW,APPROVE,1
0.0019922574571234085,LOW,APPROVE,0
0.006172929471807775,LOW,APPROVE,0
0.01042442488488473,LOW,APPROVE,0
0.0072254481991677645,LOW,APPROVE,0
0.0013099490151643866,LOW,APPROVE,0
0.002477281099448245,LOW,APPROVE,0
0.0057829699666754305,LOW,APPROVE,0
0.004469121963279774,LOW,APPROVE,0
0.004088101916384812,LOW,APPROVE,0
0.00430228473608518,LOW,APPROVE,0
0.0013875001920289752,LOW,APPROVE,0
0.004430590979225313,LOW,APPROVE,0
0.022141758648970892,LOW,APPROVE,0
0.08943763565670348,LOW,APPROVE,0
0.11240299764714663,MEDIUM,REVIEW,0
0.02975535434341948,LOW,APPROVE,0
0.005636168151756337,LOW,APPROVE,0
0.010805040719151733,LOW,APPROVE,1
0.007159852611998383,LOW,APPROVE,0
0.014121532683464461,LOW,APPROVE,0
0.0018889425219962206,LOW,APPROVE,0
0.0063348361650205015,LOW,APPROVE,0
0.34433552675406176,MEDIUM,REVIEW,0
0.01302485085595104,LOW,APPROVE,0
0.03750827200537504,LOW,APPROVE,0
0.08669581577346286,LOW,APPROVE,1
0.07769566643547908,LOW,APPROVE,0
0.12306486620640963,MEDIUM,REVIEW,1
0.013944226478438614,LOW,APPROVE,0
0.19809453280536476,MEDIUM,REVIEW,0
0.004785027052825251,LOW,APPROVE,0
0.0031819507564565604,LOW,APPROVE,0
0.005067379913265359,LOW,APPROVE,0
0.0025268843147737744,LOW,APPROVE,0
0.014075719974363259,LOW,APPROVE,0
0.0023707791945157333,LOW,APPROVE,0
0.009842838217120297,LOW,APPROVE,0
0.006228767074007928,LOW,APPROVE,0
0.010855950793433804,LOW,APPROVE,0
0.019296703139519145,LOW,APPROVE,0
0.011548220306437346,LOW,APPROVE,0
0.01282900011138736,LOW,APPROVE,0
0.0019428288754803822,LOW,APPROVE,0
0.012579451776759483,LOW,APPROVE,0
0.020948281782574327,LOW,APPROVE,0
0.010006484981243458,LOW,APPROVE,1
0.011548220306437346,LOW,APPROVE,0
0.09448182987818561,LOW,APPROVE,0
0.006483210253344999,LOW,APPROVE,0
0.00041555332340455887,LOW,APPROVE,0
0.00826731946058914,LOW,APPROVE,0
0.0043312345196155145,LOW,APPROVE,0
0.005435564692040472,LOW,APPROVE,0
0.016838829494167047,LOW,APPROVE,0
0.0008492618883328078,LOW,APPROVE,0
0.004933134968755094,LOW,APPROVE,0
0.014222540251751837,LOW,APPROVE,0
0.05094828095950698,LOW,APPROVE,0
0.08939860065251193,LOW,APPROVE,0
0.010789672884478097,LOW,APPROVE,0
0.015477196761374108,LOW,APPROVE,0
0.002884684572960782,LOW,APPROVE,0
0.003906755726588576,LOW,APPROVE,0
0.005464987143525782,LOW,APPROVE,0
0.006468325341288796,LOW,APPROVE,0
0.005089731104933737,LOW,APPROVE,0
0.0019331140699247117,LOW,APPROVE,0
0.005767831115563837,LOW,APPROVE,0
0.014990568575932684,LOW,APPROVE,0
0.008106837193257757,LOW,APPROVE,0
0.1169464746387204,MEDIUM,REVIEW,0
0.009313004663798762,LOW,APPROVE,0
0.004089875927267482,LOW,APPROVE,0
0.0037605790684972066,LOW,APPROVE,0
0.002988813457245075,LOW,APPROVE,0
0.009638701826522484,LOW,APPROVE,0
0.0036288283187384434,LOW,APPROVE,0
0.011701361571641911,LOW,APPROVE,0
0.013380575930373681,LOW,APPROVE,0
0.013745192904182399,LOW,APPROVE,0
0.010195853984069188,LOW,APPROVE,0
0.0005720390504928943,LOW,APPROVE,0
0.003509101912442638,LOW,APPROVE,0
0.002104054687176971,LOW,APPROVE,0
0.012205977844257103,LOW,APPROVE,0
0.0044843717097226826,LOW,APPROVE,0
0.0020831494513770146,LOW,APPROVE,0
0.007968726054353139,LOW,APPROVE,0
0.0030952426381807316,LOW,APPROVE,0
0.008504848702881956,LOW,APPROVE,0
0.004152895356618957,LOW,APPROVE,0
0.0728679682818567,LOW,APPROVE,0
0.016724365719097217,LOW,APPROVE,0
0.012247121924883583,LOW,APPROVE,0
0.005013081932201911,LOW,APPROVE,0
0.07786397004923307,LOW,APPROVE,0
0.0031700598377934815,LOW,APPROVE,0
0.006804794747481812,LOW,APPROVE,0
0.0065820686732848835,LOW,APPROVE,0
0.0038923669880743528,LOW,APPROVE,0
0.016124861425508015,LOW,APPROVE,0
0.04654248255252773,LOW,APPROVE,0
0.011858660736898018,LOW,APPROVE,0
0.0009324338322386137,LOW,APPROVE,0
0.010364404966772265,LOW,APPROVE,0
0.010295410414305319,LOW,APPROVE,0
0.00947864986321863,LOW,APPROVE,0
0.0020401229354091942,LOW,APPROVE,0
0.02082580245154928,LOW,APPROVE,0
0.026108050090000945,LOW,APPROVE,0
0.005421304329555997,LOW,APPROVE,0
0.01515816752481252,LOW,APPROVE,0
0.0057022268309687455,LOW,APPROVE,0
0.002326513367373231,LOW,APPROVE,0
0.008603089248130096,LOW,APPROVE,0
0.0018475127628301694,LOW,APPROVE,0
0.027846748883582427,LOW,APPROVE,0
0.001380073700109348,LOW,APPROVE,0
0.0025726501058402976,LOW,APPROVE,0
0.02647168917147058,LOW,APPROVE,0
0.0022186065592839544,LOW,APPROVE,0
0.01515816752481252,LOW,APPROVE,0
0.0052664376142723054,LOW,APPROVE,0
0.027846748883582427,LOW,APPROVE,0
0.0015769421176734294,LOW,APPROVE,0
0.049883633265321366,LOW,APPROVE,0
0.017524102520851327,LOW,APPROVE,0
0.0015028290977454784,LOW,APPROVE,0
0.003983656602125216,LOW,APPROVE,0
0.020106938784396684,LOW,APPROVE,0
0.002484379100322708,LOW,APPROVE,0
0.009442357867387296,LOW,APPROVE,0
0.0050406200853553235,LOW,APPROVE,0
0.009220630929484422,LOW,APPROVE,0
0.008655202846721131,LOW,APPROVE,0
0.021629224762574034,LOW,APPROVE,0
0.0028554555747451185,LOW,APPROVE,0
0.00774019672354401,LOW,APPROVE,0
0.02759484328231664,LOW,APPROVE,0
0.0170378908807262,LOW,APPROVE,0
0.015309898781124747,LOW,APPROVE,0
0.004458108055433506,LOW,APPROVE,0
0.0047299685230003195,LOW,APPROVE,0
0.0024721049312605636,LOW,APPROVE,0
0.012384739432964465,LOW,APPROVE,0
0.0057856188579475,LOW,APPROVE,0
0.007639624742927286,LOW,APPROVE,0
0.006967365468247247,LOW,APPROVE,0
0.010262115079153563,LOW,APPROVE,0
0.005001813860828454,LOW,APPROVE,0
0.001966569431121028,LOW,APPROVE,0
0.006849628066851118,LOW,APPROVE,0
0.009214104481178095,LOW,APPROVE,0
0.010295410414305319,LOW,APPROVE,0
0.001918092771987438,LOW,APPROVE,0
0.01897536572948508,LOW,APPROVE,0
0.0012072568929241676,LOW,APPROVE,0
0.06466482555717872,LOW,APPROVE,1
0.04714542361681037,LOW,APPROVE,0
0.005258815635677358,LOW,APPROVE,0
0.0012643412014023846,LOW,APPROVE,0
0.027846748883582427,LOW,APPROVE,0
0.00339010772450278,LOW,APPROVE,0
0.12496377521206825,MEDIUM,REVIEW,1
0.20489969166292527,MEDIUM,REVIEW,0
0.00566367539190324,LOW,APPROVE,0
0.014163796572348895,LOW,APPROVE,0
0.0070610129747741635,LOW,APPROVE,0
0.015150531457730508,LOW,APPROVE,0
0.006629973926743701,LOW,APPROVE,0
0.009163592095418345,LOW,APPROVE,0
0.005913955601659175,LOW,APPROVE,0
0.004086941976385649,LOW,APPROVE,0
0.013403579843847841,LOW,APPROVE,0
0.18539237296296762,MEDIUM,REVIEW,1
0.019681355491211715,LOW,APPROVE,0
0.002440961792739479,LOW,APPROVE,0
0.014238414994961373,LOW,APPROVE,0
0.0164315527848251,LOW,APPROVE,0
0.01636123659040201,LOW,APPROVE,0
0.0015465778502722315,LOW,APPROVE,0
0.00103553325571271,LOW,APPROVE,0
0.032408080903128036,LOW,APPROVE,0
0.046739365418321924,LOW,APPROVE,0
0.009121817151600759,LOW,APPROVE,0
0.03372478198162339,LOW,APPROVE,0
0.019661636086716852,LOW,APPROVE,0
0.003377844977372166,LOW,APPROVE,0
0.022879735418112616,LOW,APPROVE,0
0.00828899872443897,LOW,APPROVE,0
0.003790297077911826,LOW,APPROVE,0
0.0037362048025556694,LOW,APPROVE,0
0.00779436121866795,LOW,APPROVE,0
0.006388671208847707,LOW,APPROVE,0
0.06022708830082384,LOW,APPROVE,0
0.016153619087750367,LOW,APPROVE,1
0.00037333718369989466,LOW,APPROVE,0
0.016078408043492358,LOW,APPROVE,0
0.011650921728064673,LOW,APPROVE,0
0.013148073154420186,LOW,APPROVE,0
0.020747691448849942,LOW,APPROVE,0
0.004890632834125703,LOW,APPROVE,0
0.8206895906319159,HIGH,BLOCK,1
0.0022173653618783856,LOW,APPROVE,0
0.0074850495024891515,LOW,APPROVE,0
0.021550322342724373,LOW,APPROVE,0
0.0005561310424191096,LOW,APPROVE,0
0.015460499409608296,LOW,APPROVE,0
0.009035650921793016,LOW,APPROVE,0
0.06243020135966279,LOW,APPROVE,0
0.006603694528130983,LOW,APPROVE,0
0.005713165696881696,LOW,APPROVE,0
0.014163796572348895,LOW,APPROVE,0
0.007008478460204718,LOW,APPROVE,0
0.041735214675718744,LOW,APPROVE,0
0.007682080688454793,LOW,APPROVE,0
0.009222714867407262,LOW,APPROVE,0
0.006001120334958933,LOW,APPROVE,0
0.00672152389532076,LOW,APPROVE,0
0.011892851867055727,LOW,APPROVE,0
0.05533296728448398,LOW,APPROVE,0
0.01284713500747573,LOW,APPROVE,0
0.013064618987182301,LOW,APPROVE,0
0.028234064942583015,LOW,APPROVE,0
0.08154810437863935,LOW,APPROVE,0
0.0045118125845145405,LOW,APPROVE,0
0.008714630150951986,LOW,APPROVE,0
0.012711699564052742,LOW,APPROVE,0
0.00866085571015767,LOW,APPROVE,1
0.05348663358138973,LOW,APPROVE,0
0.0282713186883434,LOW,APPROVE,0
0.02995826710764923,LOW,APPROVE,0
0.060866038716199763,LOW,APPROVE,0
0.013190680210500768,LOW,APPROVE,0
0.014249654798736957,LOW,APPROVE,0
0.014049886969167012,LOW,APPROVE,0
0.0013312163062565681,LOW,APPROVE,0
0.007305398965805691,LOW,APPROVE,0
0.006447876209805999,LOW,APPROVE,0
0.0020734377057671097,LOW,APPROVE,0
0.0023717633298104297,LOW,APPROVE,0
0.013308266312058427,LOW,APPROVE,0
0.014397363424066945,LOW,APPROVE,0
0.0010422519034800272,LOW,APPROVE,0
0.0005450512236813691,LOW,APPROVE,0
0.005311243937168822,LOW,APPROVE,0
0.05731313393147919,LOW,APPROVE,0
0.004321179835629731,LOW,APPROVE,0
0.02397227030389304,LOW,APPROVE,0
0.021057832613742583,LOW,APPROVE,0
0.030537559028134414,LOW,APPROVE,0
0.03330457490201546,LOW,APPROVE,0
0.01130246583554408,LOW,APPROVE,0
0.010540783054696594,LOW,APPROVE,0
0.005230638711122403,LOW,APPROVE,0
0.002491386399772084,LOW,APPROVE,0
0.009611120510254551,LOW,APPROVE,0
0.007423325106530266,LOW,APPROVE,0
0.0658435636368032,LOW,APPROVE,0
0.009187941624406396,LOW,APPROVE,0
0.00909556460592531,LOW,APPROVE,0
0.0039039133129711973,LOW,APPROVE,0
0.0012240697018428006,LOW,APPROVE,0
0.006627765095349868,LOW,APPROVE,0
0.006469435364909485,LOW,APPROVE,0
0.0127461632965491,LOW,APPROVE,0
0.11326630722537126,MEDIUM,REVIEW,0
0.024371451360321678,LOW,APPROVE,0
0.03993483242728486,LOW,APPROVE,0
0.011173810746248458,LOW,APPROVE,0
0.003498970483275041,LOW,APPROVE,0
0.005299010932794874,LOW,APPROVE,0
0.0013446921491039733,LOW,APPROVE,0
0.120695648792519,MEDIUM,REVIEW,0
0.0765006749067097,LOW,APPROVE,0
0.010339790316306014,LOW,APPROVE,0
0.013772618989647864,LOW,APPROVE,0
0.0021705228463508807,LOW,APPROVE,0
0.03171722096960571,LOW,APPROVE,0
0.011978395756854445,LOW,APPROVE,0
0.0017017629170254622,LOW,APPROVE,0
0.0016821631602208982,LOW,APPROVE,0
0.008291750278996186,LOW,APPROVE,0
0.021012173472889275,LOW,APPROVE,0
0.02345593791685234,LOW,APPROVE,0
0.004923155816596049,LOW,APPROVE,0
0.006965889966515067,LOW,APPROVE,0
0.060344610916507696,LOW,APPROVE,0
0.02573166710817539,LOW,APPROVE,0
0.03968021102375305,LOW,APPROVE,0
0.006773158919844135,LOW,APPROVE,0
0.006389266130601353,LOW,APPROVE,0
0.006145881098158635,LOW,APPROVE,0
0.0021274875087074624,LOW,APPROVE,0
0.005233720165173906,LOW,APPROVE,0
0.03249451995865583,LOW,APPROVE,0
0.0008191583847106514,LOW,APPROVE,0
0.041336923937544554,LOW,APPROVE,0
0.0033820179858183334,LOW,APPROVE,0
0.015013637930203584,LOW,APPROVE,0
0.010430168460073972,LOW,APPROVE,0
0.0036956499004550383,LOW,APPROVE,0
0.012870091390733996,LOW,APPROVE,0
0.007150853849433848,LOW,APPROVE,0
0.00682242409373223,LOW,APPROVE,0
0.01664584548895949,LOW,APPROVE,0
0.0428573165082466,LOW,APPROVE,0
0.05465536537301585,LOW,APPROVE,0
0.00916855095986868,LOW,APPROVE,0
0.016659703430085278,LOW,APPROVE,0
0.0022684791965589366,LOW,APPROVE,0
0.05316875656394172,LOW,APPROVE,1
0.04861948029514966,LOW,APPROVE,0
0.014919891023107607,LOW,APPROVE,0
0.02592196581058549,LOW,APPROVE,0
0.007692839678339235,LOW,APPROVE,0
0.01448669034780344,LOW,APPROVE,0
0.009605899461192249,LOW,APPROVE,1
0.004503112887340395,LOW,APPROVE,0
0.05465536537301585,LOW,APPROVE,0
0.0046083660847839455,LOW,APPROVE,0
0.015331535975438954,LOW,APPROVE,1
0.014025997692795377,LOW,APPROVE,0
0.0036917164857098394,LOW,APPROVE,0
0.000491320604663047,LOW,APPROVE,0
0.04825398192236368,LOW,APPROVE,0
0.009469643498112244,LOW,APPROVE,0
0.08965570719459637,LOW,APPROVE,0
0.015331535975438954,LOW,APPROVE,1
0.2361655083064215,MEDIUM,REVIEW,0
0.0026523684552377303,LOW,APPROVE,0
0.014135287831417445,LOW,APPROVE,0
0.0019374571567931484,LOW,APPROVE,0
0.1168174399329542,MEDIUM,REVIEW,0
0.05358389608808931,LOW,APPROVE,0
0.0016704642031975308,LOW,APPROVE,0
0.003600151159103649,LOW,APPROVE,0
0.07423607379573693,LOW,APPROVE,0
0.003289680472805591,LOW,APPROVE,0
0.001902844525648285,LOW,APPROVE,0
0.0596232222562829,LOW,APPROVE,0
0.005438471451104074,LOW,APPROVE,0
0.0032352384517681915,LOW,APPROVE,0
0.005638493057670665,LOW,APPROVE,0
0.006092199839391838,LOW,APPROVE,0
0.007088791808140558,LOW,APPROVE,0
0.031684629852550876,LOW,APPROVE,0
0.005331949319785547,LOW,APPROVE,0
0.022382344151475345,LOW,APPROVE,0
0.039065225757887,LOW,APPROVE,0
0.006905496662927447,LOW,APPROVE,0
0.00548299978884157,LOW,APPROVE,0
0.0060055642244876166,LOW,APPROVE,0
0.02578756423679956,LOW,APPROVE,0
0.005271551496914974,LOW,APPROVE,0
0.01364037178277388,LOW,APPROVE,0
0.6228224021922775,HIGH,BLOCK,1
0.0066441468279742075,LOW,APPROVE,0
0.006868830276277856,LOW,APPROVE,0
0.03723329180682868,LOW,APPROVE,0
0.05728092730445439,LOW,APPROVE,0
0.0014663447116466436,LOW,APPROVE,0
0.007223959540399531,LOW,APPROVE,0
0.02619668586682155,LOW,APPROVE,0
0.001857523906143388,LOW,APPROVE,0
0.051180454479993955,LOW,APPROVE,0
0.05287205230664557,LOW,APPROVE,0
0.007820993603341165,LOW,APPROVE,0
0.005575910872423814,LOW,APPROVE,0
0.009325185119616034,LOW,APPROVE,0
0.006086311990507816,LOW,APPROVE,0
0.006619445733932519,LOW,APPROVE,0
0.015390019292959202,LOW,APPROVE,0
0.04242888521380269,LOW,APPROVE,0
0.03657361970029025,LOW,APPROVE,0
0.004286590551568563,LOW,APPROVE,0
0.0013969012671541034,LOW,APPROVE,0
0.005620203836537593,LOW,APPROVE,0
0.01953360457625049,LOW,APPROVE,0
0.0026290557430178395,LOW,APPROVE,0
0.006436653730382038,LOW,APPROVE,0
0.005332712089905164,LOW,APPROVE,0
0.022770278657147924,LOW,APPROVE,0
0.005256508245503543,LOW,APPROVE,0
0.02292536358332996,LOW,APPROVE,0
0.011068449009536824,LOW,APPROVE,0
0.01169912376825353,LOW,APPROVE,0
0.006025430060307826,LOW,APPROVE,0
0.10954057296129559,MEDIUM,REVIEW,0
0.025315895822677393,LOW,APPROVE,0
0.003787727195245226,LOW,APPROVE,0
0.010893384523996085,LOW,APPROVE,0
0.08293482051827517,LOW,APPROVE,0
0.0033151377532689894,LOW,APPROVE,0
0.021515020501463117,LOW,APPROVE,1
0.002379992598708033,LOW,APPROVE,0
0.07873875649827172,LOW,APPROVE,0
0.1518872750732066,MEDIUM,REVIEW,0
0.007494279395653116,LOW,APPROVE,0
0.01072893850231924,LOW,APPROVE,0
0.0018405061515051038,LOW,APPROVE,0
0.0071584222340045885,LOW,APPROVE,0
0.0027246576558480886,LOW,APPROVE,0
0.3295977636136002,MEDIUM,REVIEW,0
0.07873875649827172,LOW,APPROVE,0
0.16075252678797666,MEDIUM,REVIEW,1
0.005069352444538022,LOW,APPROVE,0
0.0024069842550611923,LOW,APPROVE,0
0.12119433873826713,MEDIUM,REVIEW,0
0.014053148756048172,LOW,APPROVE,0
0.164143867287361,MEDIUM,REVIEW,0
0.007288901037900423,LOW,APPROVE,0
0.010436690670263983,LOW,APPROVE,0
0.007569775577297494,LOW,APPROVE,0
0.2137821074781159,MEDIUM,REVIEW,0
0.005217154589523252,LOW,APPROVE,0
0.01024622977519965,LOW,APPROVE,0
0.14661276617664876,MEDIUM,REVIEW,0
0.008873520815703426,LOW,APPROVE,0
0.020120669123985455,LOW,APPROVE,0
0.008150012119388542,LOW,APPROVE,0
0.015767531924569634,LOW,APPROVE,0
0.10807110134313193,MEDIUM,REVIEW,1
0.09758177697187667,LOW,APPROVE,0
0.005713693274902955,LOW,APPROVE,0
0.003982405276298476,LOW,APPROVE,0
0.0024311915630144164,LOW,APPROVE,0
0.016275583872808738,LOW,APPROVE,0
0.004139612871745323,LOW,APPROVE,0
0.08345507460559622,LOW,APPROVE,1
0.16482533496946886,MEDIUM,REVIEW,0
0.04854441271871643,LOW,APPROVE,0
0.011259084151996742,LOW,APPROVE,0
0.028581647077587678,LOW,APPROVE,0
0.0030880369400981874,LOW,APPROVE,0
0.12274728125988225,MEDIUM,REVIEW,0
0.011085639676553937,LOW,APPROVE,0
0.03574723547419621,LOW,APPROVE,0
0.0012341027266953447,LOW,APPROVE,0
0.010211111530708982,LOW,APPROVE,0
0.001512150679864591,LOW,APPROVE,0
0.12561594814012172,MEDIUM,REVIEW,0
0.004083481378482177,LOW,APPROVE,0
0.0034411546810982014,LOW,APPROVE,0
0.04231540548494517,LOW,APPROVE,0
0.032341050346314806,LOW,APPROVE,0
0.22677322216133136,MEDIUM,REVIEW,0
0.030791041823368604,LOW,APPROVE,0
0.004531259179574307,LOW,APPROVE,0
0.014910157513484948,LOW,APPROVE,0
0.07225318205805115,LOW,APPROVE,0
0.05297469406166619,LOW,APPROVE,0
0.0062821091126129104,LOW,APPROVE,0
0.13961863992376852,MEDIUM,REVIEW,0
0.004866590596528562,LOW,APPROVE,0
0.13961863992376852,MEDIUM,REVIEW,0
0.01114060457340702,LOW,APPROVE,0
0.00218253183994062,LOW,APPROVE,0
0.01114060457340702,LOW,APPROVE,0
0.004531259179574307,LOW,APPROVE,0
0.016741849521741486,LOW,APPROVE,0
0.005400526871143235,LOW,APPROVE,0
0.13961863992376852,MEDIUM,REVIEW,0
0.010920216288884618,LOW,APPROVE,0
0.012167197481426766,LOW,APPROVE,0
0.009234008608866699,LOW,APPROVE,0
0.022056622234304876,LOW,APPROVE,0
0.0030095671399565215,LOW,APPROVE,0
